experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
102,2025-11-26 10:37:25,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],6484.9876,3.0,5,32424.94,14024704,7225344,13552664,5,0,95.64,16963.0,5,8000.0,0,214,111,7285,0.005638
103,2025-11-26 10:37:26,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10938.646,3.5,6,65631.88,720896,5668864,2398256,4,2,185.74,21478.0,6,8000.0,0,11,88,2000,0.008648
104,2025-11-26 10:37:27,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10734.75,2.5,4,42939.0,18874368,4063232,37879808,0,4,27.83,11370.0,4,8000.0,0,288,62,27859,0.002447
105,2025-11-26 10:37:28,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],2936.928,1.0,1,2936.93,196608,704512,17072,1,0,2.47,2936.93,1,8000.0,0,3,11,120,0.000842
106,2025-11-26 10:37:29,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
107,2025-11-26 10:37:29,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2088.0,1.0,1,2088.0,6750208,1048576,6356992,1,0,0.99,2088.0,1,8000.0,0,103,16,1554,0.000475
108,2025-11-26 10:37:30,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],2500.01,1.0,1,2500.01,131072,1294336,17276,1,0,2.59,2500.01,1,8000.0,0,2,20,256,0.001035
109,2025-11-26 10:37:30,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],1632.0,1.0,1,1632.0,7340032,3145728,5767168,1,0,0.69,1632.0,1,8000.0,0,112,48,2152,0.000421
110,2025-11-26 10:37:31,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],6477.7876,3.0,5,32388.94,14286848,7225344,13290520,4,1,99.76,17445.0,5,8000.0,0,218,111,6593,0.005718
111,2025-11-26 10:37:32,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],11182.979333,3.5,6,67097.88,655360,5603328,2529328,4,2,170.07,20173.0,6,8000.0,0,10,87,2087,0.00843
112,2025-11-26 10:37:33,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],8748.5,2.5,4,34994.0,23003136,3801088,34078720,0,4,19.23,9217.0,4,8000.0,0,351,58,21971,0.002086
113,2025-11-26 10:37:34,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],2936.928,1.0,1,2936.93,196608,704512,17072,1,0,2.47,2936.93,1,8000.0,0,3,11,120,0.000842
114,2025-11-26 10:37:35,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
115,2025-11-26 10:37:35,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2088.0,1.0,1,2088.0,6750208,1048576,6356992,1,0,0.99,2088.0,1,8000.0,0,103,16,1554,0.000475
116,2025-11-26 10:37:36,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],2500.01,1.0,1,2500.01,131072,1294336,17276,1,0,2.59,2500.01,1,8000.0,0,2,20,256,0.001035
117,2025-11-26 10:37:37,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],1758.0,1.0,1,1758.0,6815744,3145728,6291456,1,0,0.78,1758.0,1,8000.0,0,104,48,2038,0.000441
118,2025-11-26 10:37:38,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],6468.5876,3.0,5,32342.94,14155776,6569984,14076952,4,1,99.67,17435.0,5,8000.0,0,216,101,6601,0.005717
119,2025-11-26 10:37:39,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10557.479333,3.5,6,63344.88,851968,6062080,1873968,4,2,169.7,20142.0,6,8000.0,0,13,94,1816,0.008425
120,2025-11-26 10:37:40,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5052.0,2.5,4,20208.0,26083328,4915200,29949952,4,0,11.71,6897.0,4,8000.0,0,398,75,12622,0.001697
121,2025-11-26 10:37:40,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,10,5,9,96,0.000951
122,2025-11-26 10:37:41,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,22,4,26,376,0.004237
123,2025-11-26 10:37:41,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],2296.0,1.0,1,2296.0,7798784,0,6356992,1,0,1.17,2296.0,1,8000.0,104,119,0,1016,0.00051
124,2025-11-26 10:37:42,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6236.01,1.0,1,6236.01,327680,835584,279420,1,0,10.35,6236.01,1,8000.0,12,5,13,280,0.00166
125,2025-11-26 10:37:43,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],3168.0,1.0,1,3168.0,7798784,0,8454144,1,0,2.14,3168.0,1,8000.0,120,119,0,1664,0.000677
126,2025-11-26 10:37:44,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],14102.3876,3.0,5,70511.94,15597568,2637824,16567320,3,2,173.39,24893.0,5,8000.0,256,238,41,3930,0.006966
127,2025-11-26 10:37:45,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],42820.479333,3.5,6,256922.88,983040,4947968,2857008,0,6,666.06,49765.93,6,8000.0,64,15,77,2086,0.013384
128,2025-11-26 10:37:46,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11247.0,2.5,4,44988.0,29425664,0,31391744,0,4,29.16,11675.0,4,8000.0,434,449,0,6120,0.002498
129,2025-11-26 10:37:46,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,0,5,9,96,0.000951
130,2025-11-26 10:37:47,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
131,2025-11-26 10:37:48,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2240.0,1.0,1,2240.0,8323072,0,5832704,1,0,1.12,2240.0,1,8000.0,0,127,0,952,0.000501
132,2025-11-26 10:37:48,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6251.01,1.0,1,6251.01,262144,835584,344956,1,0,10.4,6251.01,1,8000.0,0,4,13,296,0.001663
133,2025-11-26 10:37:49,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],4920.0,1.0,1,4920.0,3604480,0,12648448,1,0,4.78,4920.0,1,8000.0,0,55,0,3440,0.000972
134,2025-11-26 10:37:50,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],16863.9876,3.0,5,84319.94,6029312,2244608,26528792,0,5,172.43,24808.0,5,8000.0,0,92,35,7852,0.006951
135,2025-11-26 10:37:51,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],44383.646,3.5,6,266301.88,1048576,5013504,2725936,0,6,665.77,49750.93,6,8000.0,0,16,78,2122,0.013382
136,2025-11-26 10:37:52,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],20318.75,2.5,4,81275.0,4587520,0,56229888,0,4,85.59,21049.0,4,8000.0,0,70,0,15612,0.004066
137,2025-11-26 10:37:53,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,0,5,9,96,0.000951
138,2025-11-26 10:37:53,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
139,2025-11-26 10:37:54,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2275.0,1.0,1,2275.0,8257536,0,5898240,1,0,1.15,2275.0,1,8000.0,0,126,0,996,0.000506
140,2025-11-26 10:37:54,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],6300.01,1.0,1,6300.01,327680,835584,279420,1,0,10.53,6300.01,1,8000.0,0,5,13,272,0.001672
141,2025-11-26 10:37:55,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],4544.0,1.0,1,4544.0,4128768,0,12124160,1,0,4.13,4544.0,1,8000.0,0,63,0,3064,0.000908
142,2025-11-26 10:37:56,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],13567.9876,3.0,5,67839.94,7536640,2441216,24824856,2,3,210.47,28071.0,5,8000.0,0,115,38,7068,0.007498
143,2025-11-26 10:37:57,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26749.979333,3.5,6,160499.88,1179648,4882432,2725936,2,4,651.76,49103.0,6,8000.0,0,18,76,1951,0.013273
144,2025-11-26 10:37:58,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],19227.25,2.5,4,76909.0,6094848,0,54722560,0,4,81.14,20451.0,4,8000.0,0,93,0,15022,0.003967
145,2025-11-26 10:37:59,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,0,5,9,96,0.000951
146,2025-11-26 10:37:59,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
147,2025-11-26 10:38:00,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2240.0,1.0,1,2240.0,8323072,0,5832704,1,0,1.12,2240.0,1,8000.0,0,127,0,952,0.000501
148,2025-11-26 10:38:01,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6251.01,1.0,1,6251.01,262144,835584,344956,1,0,10.4,6251.01,1,8000.0,0,4,13,296,0.001663
149,2025-11-26 10:38:01,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],4920.0,1.0,1,4920.0,3604480,0,12648448,1,0,4.78,4920.0,1,8000.0,0,55,0,3440,0.000972
150,2025-11-26 10:38:02,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],15464.5876,3.0,5,77322.94,6029312,1916928,26856280,1,4,172.96,24855.0,5,8000.0,0,92,30,7888,0.006959
151,2025-11-26 10:38:03,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],42060.479333,3.5,6,252362.88,1048576,4882432,2857008,0,6,651.38,49087.0,6,8000.0,0,16,76,2064,0.01327
152,2025-11-26 10:38:04,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],20205.75,2.5,4,80823.0,5046272,0,55771136,0,4,84.73,20932.0,4,8000.0,0,77,0,15492,0.004048
153,2025-11-26 10:38:05,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,0,5,9,96,0.000951
154,2025-11-26 10:38:06,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
155,2025-11-26 10:38:06,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2544.0,1.0,1,2544.0,7274496,0,6881280,1,0,1.4,2544.0,1,8000.0,0,111,0,1272,0.000552
156,2025-11-26 10:38:07,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],6243.01,1.0,1,6243.01,262144,835584,344956,1,0,10.37,6243.01,1,8000.0,0,4,13,320,0.001661
157,2025-11-26 10:38:07,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],3232.0,1.0,1,3232.0,7274496,0,8978432,1,0,2.23,3232.0,1,8000.0,0,111,0,1736,0.000689
158,2025-11-26 10:38:08,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],12291.5876,3.0,5,61457.94,15073280,2506752,17222680,3,2,173.54,24908.0,5,8000.0,0,230,39,4080,0.006967
159,2025-11-26 10:38:09,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],38599.979333,3.5,6,231599.88,1179648,5079040,2529328,0,6,655.66,49285.01,6,8000.0,0,18,79,1947,0.013303
160,2025-11-26 10:38:10,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],7031.25,2.5,4,28125.0,29032448,0,31784960,2,2,28.68,11567.0,4,8000.0,0,443,0,6032,0.002479
161,2025-11-26 10:38:11,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,10,5,9,96,0.000951
162,2025-11-26 10:38:12,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,22,4,26,376,0.004237
163,2025-11-26 10:38:12,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],2296.0,1.0,1,2296.0,7798784,0,6356992,1,0,1.17,2296.0,1,8000.0,104,119,0,1016,0.00051
164,2025-11-26 10:38:13,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6236.01,1.0,1,6236.01,327680,835584,279420,1,0,10.35,6236.01,1,8000.0,12,5,13,280,0.00166
165,2025-11-26 10:38:13,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],3168.0,1.0,1,3168.0,7798784,0,8454144,1,0,2.14,3168.0,1,8000.0,120,119,0,1664,0.000677
166,2025-11-26 10:38:14,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],14102.3876,3.0,5,70511.94,15597568,2637824,16567320,3,2,173.39,24893.0,5,8000.0,256,238,41,3930,0.006966
167,2025-11-26 10:38:15,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],42820.479333,3.5,6,256922.88,983040,4947968,2857008,0,6,666.06,49765.93,6,8000.0,63,15,77,2086,0.013384
168,2025-11-26 10:38:16,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11247.0,2.5,4,44988.0,29425664,0,31391744,0,4,29.16,11675.0,4,8000.0,434,449,0,6120,0.002498
169,2025-11-26 10:38:17,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,0,5,9,96,0.000951
170,2025-11-26 10:38:17,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
171,2025-11-26 10:38:18,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2240.0,1.0,1,2240.0,8323072,0,5832704,1,0,1.12,2240.0,1,8000.0,0,127,0,952,0.000501
172,2025-11-26 10:38:19,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6251.01,1.0,1,6251.01,262144,835584,344956,1,0,10.4,6251.01,1,8000.0,0,4,13,296,0.001663
173,2025-11-26 10:38:19,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],4920.0,1.0,1,4920.0,3604480,0,12648448,1,0,4.78,4920.0,1,8000.0,0,55,0,3440,0.000972
174,2025-11-26 10:38:20,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],16863.9876,3.0,5,84319.94,6029312,2244608,26528792,0,5,172.43,24808.0,5,8000.0,0,92,35,7852,0.006951
175,2025-11-26 10:38:21,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],44383.646,3.5,6,266301.88,1048576,5013504,2725936,0,6,665.77,49750.93,6,8000.0,0,16,78,2122,0.013382
176,2025-11-26 10:38:22,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],20318.75,2.5,4,81275.0,4587520,0,56229888,0,4,85.59,21049.0,4,8000.0,0,70,0,15612,0.004066
177,2025-11-26 10:38:23,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,0,5,9,96,0.000951
178,2025-11-26 10:38:24,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
179,2025-11-26 10:38:24,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2275.0,1.0,1,2275.0,8257536,0,5898240,1,0,1.15,2275.0,1,8000.0,0,126,0,996,0.000506
180,2025-11-26 10:38:25,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],6300.01,1.0,1,6300.01,327680,835584,279420,1,0,10.53,6300.01,1,8000.0,0,5,13,272,0.001672
181,2025-11-26 10:38:25,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],4544.0,1.0,1,4544.0,4128768,0,12124160,1,0,4.13,4544.0,1,8000.0,0,63,0,3064,0.000908
182,2025-11-26 10:38:26,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],13567.9876,3.0,5,67839.94,7536640,2441216,24824856,2,3,210.47,28071.0,5,8000.0,0,115,38,7068,0.007498
183,2025-11-26 10:38:28,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26749.979333,3.5,6,160499.88,1179648,4882432,2725936,2,4,651.76,49103.0,6,8000.0,0,18,76,1951,0.013273
184,2025-11-26 10:38:29,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],19227.25,2.5,4,76909.0,6094848,0,54722560,0,4,81.14,20451.0,4,8000.0,0,93,0,15022,0.003967
185,2025-11-26 10:38:29,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,0,5,9,96,0.000951
186,2025-11-26 10:38:30,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
187,2025-11-26 10:38:30,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2240.0,1.0,1,2240.0,8323072,0,5832704,1,0,1.12,2240.0,1,8000.0,0,127,0,952,0.000501
188,2025-11-26 10:38:31,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6251.01,1.0,1,6251.01,262144,835584,344956,1,0,10.4,6251.01,1,8000.0,0,4,13,296,0.001663
189,2025-11-26 10:38:32,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],4920.0,1.0,1,4920.0,3604480,0,12648448,1,0,4.78,4920.0,1,8000.0,0,55,0,3440,0.000972
190,2025-11-26 10:38:33,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],15464.5876,3.0,5,77322.94,6029312,1916928,26856280,1,4,172.96,24855.0,5,8000.0,0,92,30,7888,0.006959
191,2025-11-26 10:38:34,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],42060.479333,3.5,6,252362.88,1048576,4882432,2857008,0,6,651.38,49087.0,6,8000.0,0,16,76,2064,0.01327
192,2025-11-26 10:38:35,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],20205.75,2.5,4,80823.0,5046272,0,55771136,0,4,84.73,20932.0,4,8000.0,0,77,0,15492,0.004048
193,2025-11-26 10:38:35,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3588.928,1.0,1,3588.93,327680,573440,17072,1,0,3.41,3588.93,1,8000.0,0,5,9,96,0.000951
194,2025-11-26 10:38:36,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,0,4,26,376,0.004237
195,2025-11-26 10:38:36,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2544.0,1.0,1,2544.0,7274496,0,6881280,1,0,1.4,2544.0,1,8000.0,0,111,0,1272,0.000552
196,2025-11-26 10:38:37,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],6243.01,1.0,1,6243.01,262144,835584,344956,1,0,10.37,6243.01,1,8000.0,0,4,13,320,0.001661
197,2025-11-26 10:38:38,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],3232.0,1.0,1,3232.0,7274496,0,8978432,1,0,2.23,3232.0,1,8000.0,0,111,0,1736,0.000689
198,2025-11-26 10:38:39,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],12291.5876,3.0,5,61457.94,15073280,2506752,17222680,3,2,173.54,24908.0,5,8000.0,0,230,39,4080,0.006967
199,2025-11-26 10:38:40,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],38599.979333,3.5,6,231599.88,1179648,5079040,2529328,0,6,655.66,49285.01,6,8000.0,0,18,79,1947,0.013303
200,2025-11-26 10:38:41,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],7031.25,2.5,4,28125.0,29032448,0,31784960,2,2,28.68,11567.0,4,8000.0,0,443,0,6032,0.002479
201,2025-11-26 10:38:41,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],2965.928,1.0,1,2965.93,262144,638976,17072,1,0,2.51,2965.93,1,8000.0,9,4,10,112,0.000847
202,2025-11-26 10:38:42,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],15988.0,1.0,1,15988.0,262144,1687552,83436,1,0,67.75,15988.0,1,8000.0,22,4,26,376,0.004237
203,2025-11-26 10:38:42,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],2296.0,1.0,1,2296.0,7798784,0,6356992,1,0,1.17,2296.0,1,8000.0,104,119,0,1016,0.00051
204,2025-11-26 10:38:43,SoC.i1_g1_cv4_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],2571.01,1.0,1,2571.01,262144,1032192,148348,1,0,2.69,2571.01,1,8000.0,13,4,16,226,0.001047
