Job List,DVFS mode,Exec. Time (us),Cumulative Exec. Time (us),Energy (J)
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.0009461451000000098
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999183
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.0005081460000000039
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.0016681866999997941
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603180000000037
"[1, 1, 1, 1, 1]",[],25348.0,68447.938,0.007040934499998567
"[2, 2, 0, 2, 0]",[],50124.0,257773.87600000002,0.013444051000007765
"[0, 0, 2, 0, 2]",[],11862.0,45469.0,0.0025294379999994485
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461451000000097
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999183
"[0, 0, 1, 0, 0]",[],1912.0,1912.0,0.00044620800000000354
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033406999997815
"[0, 0, 0, 0, 1]",[],2655.0,2655.0,0.0005916840000000038
"[1, 1, 1, 1, 1]",[],25106.0,55770.938,0.007000758499998574
"[2, 2, 0, 2, 0]",[],50889.928,238999.876,0.013571275000008234
"[0, 0, 2, 0, 2]",[],9134.0,21941.0,0.0020724359999996344
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461451000000097
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999183
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000039
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033406999997815
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536220000000037
"[1, 1, 1, 1, 1]",[],25200.0,57880.938,0.007017498499998578
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000008243
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.0025210679999994544
"[1, 0, 0, 0, 0]",[],2963.928,2963.928,0.0008473790999999203
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999712
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],4004.01,4004.01,0.0012865146999998017
"[0, 0, 0, 0, 1]",[],1863.0,1863.0,0.00045943800000000385
"[1, 1, 1, 1, 1]",[],18290.0,39541.938,0.005860764500003358
"[2, 2, 0, 2, 0]",[],25808.0,126393.87599999999,0.009372883000001634
"[0, 0, 2, 0, 2]",[],9282.0,34450.0,0.0020975459999994605
"[1, 0, 0, 0, 0]",[],2963.928,2963.928,0.0008473790999999203
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999712
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],4004.01,4004.01,0.0012865146999998017
"[0, 0, 0, 0, 1]",[],3993.0,3993.0,0.0008159999999998846
"[1, 1, 1, 1, 1]",[],18494.0,43014.938,0.005894244500003418
"[2, 2, 0, 2, 0]",[],25323.0,125680.87599999999,0.00929253100000201
"[0, 0, 2, 0, 2]",[],13449.0,52210.0,0.002793929999999154
"[1, 0, 0, 0, 0]",[],2963.928,2963.928,0.0008473790999999203
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999712
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],4047.01,4047.01,0.0012932106999998007
"[0, 0, 0, 0, 1]",[],4317.0,4317.0,0.0008695679999998589
"[1, 1, 1, 1, 1]",[],19773.0,45569.938,0.006108516500003814
"[2, 2, 0, 2, 0]",[],25605.0,85709.876,0.009339403000002126
"[0, 0, 2, 0, 2]",[],12981.0,49191.0,0.0027169259999991974
"[1, 0, 0, 0, 0]",[],2963.928,2963.928,0.0008473790999999203
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999712
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],4004.01,4004.01,0.0012865146999998017
"[0, 0, 0, 0, 1]",[],3993.0,3993.0,0.0008159999999998846
"[1, 1, 1, 1, 1]",[],18355.0,42073.938,0.005870808500003378
"[2, 2, 0, 2, 0]",[],25704.0,115650.87599999999,0.009356143000001732
"[0, 0, 2, 0, 2]",[],14775.0,56763.0,0.003016571999999059
"[1, 0, 0, 0, 0]",[],2963.928,2963.928,0.0008473790999999203
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999712
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],4047.01,4047.01,0.0012932106999998007
"[0, 0, 0, 0, 1]",[],1768.0,1768.0,0.00044269800000000363
"[1, 1, 1, 1, 1]",[],18449.0,39596.938,0.005885874500003408
"[2, 2, 0, 2, 0]",[],26000.0,115082.876,0.009406363000001665
"[0, 0, 2, 0, 2]",[],8479.0,23075.0,0.0019619519999995155
"[1, 0, 0, 0, 0]",[],2963.928,2963.928,0.0008473790999999203
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699999712
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],4047.01,4047.01,0.0012932106999998007
"[0, 0, 0, 0, 1]",[],4317.0,4317.0,0.0008695679999998589
"[1, 1, 1, 1, 1]",[],19736.0,45131.938,0.006101820500003798
"[2, 2, 0, 2, 0]",[],25605.0,85709.876,0.009339403000002126
"[0, 0, 2, 0, 2]",[],12981.0,49191.0,0.0027169259999991974
"[1, 0, 0, 0, 0]",[],2950.928,2950.928,0.0008457051000000092
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926700000185
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],2431.01,2431.01,0.001023696699999972
"[0, 0, 0, 0, 1]",[],1738.0,1738.0,0.0004376760000000035
"[1, 1, 1, 1, 1]",[],16938.0,32593.938000000002,0.005633100499996833
"[2, 2, 0, 2, 0]",[],20181.0,69569.876,0.008432094999992569
"[0, 0, 2, 0, 2]",[],8108.0,30546.0,0.0019000139999991064
"[1, 0, 0, 0, 0]",[],2950.928,2950.928,0.0008457051000000092
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926700000185
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],2431.01,2431.01,0.001023696699999972
"[0, 0, 0, 0, 1]",[],1743.0,1743.0,0.00043935000000000355
"[1, 1, 1, 1, 1]",[],16862.0,35188.938,0.005621382499996808
"[2, 2, 0, 2, 0]",[],20216.0,73024.876,0.008437116999992769
"[0, 0, 2, 0, 2]",[],11466.0,44103.0,0.0024624779999994715
"[1, 0, 0, 0, 0]",[],2950.928,2950.928,0.0008457051000000092
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926700000185
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],2431.01,2431.01,0.001023696699999972
"[0, 0, 0, 0, 1]",[],1999.0,1999.0,0.000481200000000004
"[1, 1, 1, 1, 1]",[],17165.0,33599.938,0.005671602499996713
"[2, 2, 0, 2, 0]",[],21482.0,65831.876,0.00864971499999159
"[0, 0, 2, 0, 2]",[],12216.0,46485.0,0.0025880279999996136
"[1, 0, 0, 0, 0]",[],2950.928,2950.928,0.0008457051000000092
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926700000185
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],2431.01,2431.01,0.001023696699999972
"[0, 0, 0, 0, 1]",[],1743.0,1743.0,0.00043935000000000355
"[1, 1, 1, 1, 1]",[],16932.0,36417.938,0.005633100499996754
"[2, 2, 0, 2, 0]",[],21700.0,69212.876,0.008686542999991732
"[0, 0, 2, 0, 2]",[],11621.0,44464.0,0.0024892619999995302
"[1, 0, 0, 0, 0]",[],2950.928,2950.928,0.0008457051000000092
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926700000185
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],2431.01,2431.01,0.001023696699999972
"[0, 0, 0, 0, 1]",[],1458.0,1458.0,0.000390804000000003
"[1, 1, 1, 1, 1]",[],16942.0,32889.938,0.005634774499996805
"[2, 2, 0, 2, 0]",[],20920.0,65817.876,0.008555970999992222
"[0, 0, 2, 0, 2]",[],7332.0,23151.0,0.0017711159999992785
"[1, 0, 0, 0, 0]",[],2950.928,2950.928,0.0008457051000000092
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926700000185
"[0, 0, 1, 0, 0]",[],1591.0,1591.0,0.0003926400000000029
"[0, 0, 0, 1, 0]",[],2431.01,2431.01,0.001023696699999972
"[0, 0, 0, 0, 1]",[],1999.0,1999.0,0.000481200000000004
"[1, 1, 1, 1, 1]",[],16819.0,33723.938,0.0056130124999968275
"[2, 2, 0, 2, 0]",[],21482.0,65831.876,0.00864971499999159
"[0, 0, 2, 0, 2]",[],12216.0,46485.0,0.0025880279999996136
"[1, 0, 0, 0, 0]",[],3546.928,3546.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000034
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],2385.0,2385.0,0.0005464859999999903
"[1, 1, 1, 1, 1]",[],25653.0,70302.938,0.007092828499997229
"[2, 2, 0, 2, 0]",[],50735.928,274774.876,0.013546165000010317
"[0, 0, 2, 0, 2]",[],8807.0,33700.0,0.0020171940000000706
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.000946145099999916
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],25475.0,73351.938,0.007062696499997237
"[2, 2, 0, 2, 0]",[],50751.928,271609.876,0.013549513000010333
"[0, 0, 2, 0, 2]",[],11867.0,45472.0,0.0025294379999996858
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],25171.0,52927.938,0.007012476499997288
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000010451
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.000946145099999916
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],25348.0,68447.938,0.00704093449999726
"[2, 2, 0, 2, 0]",[],50124.0,257773.87600000002,0.013444051000009805
"[0, 0, 2, 0, 2]",[],11862.0,45469.0,0.0025294379999996875
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1912.0,1912.0,0.00044620800000000354
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],2655.0,2655.0,0.0005916839999999787
"[1, 1, 1, 1, 1]",[],25106.0,55770.938,0.007000758499997297
"[2, 2, 0, 2, 0]",[],50889.928,238999.876,0.013571275000010426
"[0, 0, 2, 0, 2]",[],9134.0,21941.0,0.002072436000000033
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],25200.0,57880.938,0.007017498499997272
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000010451
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],3546.928,3546.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000034
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],2385.0,2385.0,0.0005464859999999903
"[1, 1, 1, 1, 1]",[],25653.0,70302.938,0.007092828499997229
"[2, 2, 0, 2, 0]",[],50735.928,274774.876,0.013546165000010317
"[0, 0, 2, 0, 2]",[],8807.0,33700.0,0.0020171940000000706
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.000946145099999916
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],25475.0,73351.938,0.007062696499997237
"[2, 2, 0, 2, 0]",[],50751.928,271609.876,0.013549513000010333
"[0, 0, 2, 0, 2]",[],11867.0,45472.0,0.0025294379999996858
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],25171.0,52927.938,0.007012476499997288
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000010451
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.000946145099999916
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],25348.0,68447.938,0.00704093449999726
"[2, 2, 0, 2, 0]",[],50124.0,257773.87600000002,0.013444051000009805
"[0, 0, 2, 0, 2]",[],11862.0,45469.0,0.0025294379999996875
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1912.0,1912.0,0.00044620800000000354
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],2655.0,2655.0,0.0005916839999999787
"[1, 1, 1, 1, 1]",[],25106.0,55770.938,0.007000758499997297
"[2, 2, 0, 2, 0]",[],50889.928,238999.876,0.013571275000010426
"[0, 0, 2, 0, 2]",[],9134.0,21941.0,0.002072436000000033
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],25200.0,57880.938,0.007017498499997272
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000010451
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],2982.928,2982.928,0.0008507270999999446
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000034
"[0, 0, 0, 1, 0]",[],2482.01,2482.01,0.0010320666999999674
"[0, 0, 0, 0, 1]",[],2385.0,2385.0,0.0005464859999999903
"[1, 1, 1, 1, 1]",[],16468.0,35587.938,0.0055544224999983715
"[2, 2, 0, 2, 0]",[],18562.0,61897.876000000004,0.008160906999998939
"[0, 0, 2, 0, 2]",[],8807.0,33700.0,0.0020171940000000706
"[1, 0, 0, 0, 0]",[],2994.928,2994.928,0.0008524010999999441
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],2519.01,2519.01,0.0010370886999999693
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],16278.0,41807.938,0.005522616499998472
"[2, 2, 0, 2, 0]",[],19204.0,62056.876000000004,0.008268042999999087
"[0, 0, 2, 0, 2]",[],11867.0,45472.0,0.0025294379999996858
"[1, 0, 0, 0, 0]",[],2986.928,2986.928,0.0008507270999999445
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],2641.01,2641.01,0.0010588506999999715
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],20202.0,44118.938,0.00618049849999811
"[2, 2, 0, 2, 0]",[],19345.0,59074.876000000004,0.008291478999998882
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],2994.928,2994.928,0.0008524010999999441
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],2519.01,2519.01,0.0010370886999999693
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],16281.0,41822.938,0.005524290499998473
"[2, 2, 0, 2, 0]",[],18591.0,62908.876000000004,0.008165928999999118
"[0, 0, 2, 0, 2]",[],11862.0,45469.0,0.0025294379999996875
"[1, 0, 0, 0, 0]",[],2978.928,2978.928,0.000849053099999945
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1912.0,1912.0,0.00044620800000000354
"[0, 0, 0, 1, 0]",[],2641.01,2641.01,0.0010588506999999715
"[0, 0, 0, 0, 1]",[],2655.0,2655.0,0.0005916839999999787
"[1, 1, 1, 1, 1]",[],17118.0,34003.938,0.00566323249999808
"[2, 2, 0, 2, 0]",[],18277.0,59336.876000000004,0.008112360999999008
"[0, 0, 2, 0, 2]",[],9134.0,21941.0,0.002072436000000033
"[1, 0, 0, 0, 0]",[],2986.928,2986.928,0.0008507270999999445
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],2641.01,2641.01,0.0010588506999999715
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],16983.0,35971.938,0.005641470499998053
"[2, 2, 0, 2, 0]",[],19345.0,59074.876000000004,0.008291478999998882
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],3546.928,3546.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000034
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],2385.0,2385.0,0.0005464859999999903
"[1, 1, 1, 1, 1]",[],25653.0,70302.938,0.007092828499997229
"[2, 2, 0, 2, 0]",[],50735.928,274774.876,0.013546165000010317
"[0, 0, 2, 0, 2]",[],8807.0,33700.0,0.0020171940000000706
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.000946145099999916
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],25475.0,73351.938,0.007062696499997237
"[2, 2, 0, 2, 0]",[],50751.928,271609.876,0.013549513000010333
"[0, 0, 2, 0, 2]",[],11867.0,45472.0,0.0025294379999996858
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],25171.0,52927.938,0.007012476499997288
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000010451
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.000946145099999916
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],25348.0,68447.938,0.00704093449999726
"[2, 2, 0, 2, 0]",[],50124.0,257773.87600000002,0.013444051000009805
"[0, 0, 2, 0, 2]",[],11862.0,45469.0,0.0025294379999996875
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1912.0,1912.0,0.00044620800000000354
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],2655.0,2655.0,0.0005916839999999787
"[1, 1, 1, 1, 1]",[],25106.0,55770.938,0.007000758499997297
"[2, 2, 0, 2, 0]",[],50889.928,238999.876,0.013571275000010426
"[0, 0, 2, 0, 2]",[],9134.0,21941.0,0.002072436000000033
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],25200.0,57880.938,0.007017498499997272
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000010451
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],3546.928,3546.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000034
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],2385.0,2385.0,0.0005464859999999903
"[1, 1, 1, 1, 1]",[],25653.0,70302.938,0.007092828499997229
"[2, 2, 0, 2, 0]",[],50735.928,274774.876,0.013546165000010317
"[0, 0, 2, 0, 2]",[],8807.0,33700.0,0.0020171940000000706
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.000946145099999916
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],25475.0,73351.938,0.007062696499997237
"[2, 2, 0, 2, 0]",[],50751.928,271609.876,0.013549513000010333
"[0, 0, 2, 0, 2]",[],11867.0,45472.0,0.0025294379999996858
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],25171.0,52927.938,0.007012476499997288
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000010451
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],3558.928,3558.928,0.000946145099999916
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2285.0,2285.0,0.000508145999999999
"[0, 0, 0, 1, 0]",[],6284.01,6284.01,0.001668186700000035
"[0, 0, 0, 0, 1]",[],3060.0,3060.0,0.0006603179999999604
"[1, 1, 1, 1, 1]",[],25348.0,68447.938,0.00704093449999726
"[2, 2, 0, 2, 0]",[],50124.0,257773.87600000002,0.013444051000009805
"[0, 0, 2, 0, 2]",[],11862.0,45469.0,0.0025294379999996875
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],1912.0,1912.0,0.00044620800000000354
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],2655.0,2655.0,0.0005916839999999787
"[1, 1, 1, 1, 1]",[],25106.0,55770.938,0.007000758499997297
"[2, 2, 0, 2, 0]",[],50889.928,238999.876,0.013571275000010426
"[0, 0, 2, 0, 2]",[],9134.0,21941.0,0.002072436000000033
"[1, 0, 0, 0, 0]",[],3550.928,3550.928,0.0009461450999999159
"[0, 1, 0, 0, 0]",[],15756.0,15756.0,0.004198926699998829
"[0, 0, 1, 0, 0]",[],2258.0,2258.0,0.0005031240000000006
"[0, 0, 0, 1, 0]",[],6497.01,6497.01,0.0017033407000000428
"[0, 0, 0, 0, 1]",[],3024.0,3024.0,0.0006536219999999623
"[1, 1, 1, 1, 1]",[],25200.0,57880.938,0.007017498499997272
"[2, 2, 0, 2, 0]",[],50367.0,165240.876,0.013484227000010451
"[0, 0, 2, 0, 2]",[],11810.0,43553.0,0.002521067999999697
"[1, 0, 0, 0, 0]",[],3546.928,3546.928,0.0009444710999999164
