experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
1312,2025-12-02 09:25:19,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,305.5,1.5,2,611.0,17980,23160,10360,0,2,1.03,419.0,2,0,35,32,0,0.00245
1313,2025-12-02 09:25:19,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,367.333333,2.0,3,1102.0,24592,36728,20600,0,3,3.66,803.0,3,0,50,54,0,0.004552
1314,2025-12-02 09:25:20,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_1rx_2tx,"[[1,2]]",[],5280,exectime,273.333333,2.0,3,820.0,22012,40088,10480,0,3,1.34,478.0,3,0,44,53,0,0.002794
1315,2025-12-02 09:25:20,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,322.25,2.5,4,1289.0,29184,53096,20720,0,4,4.01,822.0,4,0,60,74,0,0.004879
1316,2025-12-02 09:25:21,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,428.833333,3.33,6,2573.0,39764,83656,31080,0,6,8.57,1178.0,6,0,90,111,0,0.007272
1317,2025-12-02 09:25:21,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,single_tx,"[[0,1]]",[],5280,exectime,99.0,1.0,1,99.0,8896,12064,120,0,1,0.03,99.0,1,0,12,18,0,0.000353
1318,2025-12-02 09:25:22,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,single_rx,"[[1,0]]",[],5280,exectime,388.0,1.0,1,388.0,7428,12752,10240,0,1,0.82,388.0,1,0,17,20,0,0.002114
1319,2025-12-02 09:25:22,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,303.5,1.5,2,607.0,18196,22944,10360,0,2,1.04,425.0,2,0,38,29,0,0.002452
1320,2025-12-02 09:25:23,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,357.333333,2.0,3,1072.0,22808,38512,20600,0,3,3.56,783.0,3,0,52,52,0,0.004545
1321,2025-12-02 09:25:23,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,exectime,261.666667,2.0,3,785.0,26116,35984,10480,0,3,1.38,493.0,3,0,51,46,0,0.002797
