experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
463,2025-12-02 08:55:59,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,min_coloc,17052.312667,3.5,6,102313.88,851968,3702784,4233264,4,2,280.51,28536.0,6,0,13,58,0,0.00983
464,2025-12-02 08:56:00,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,min_coloc,20321.5,2.5,4,81286.0,4456448,196608,56164352,0,4,91.75,21844.0,4,0,68,3,0,0.0042
465,2025-12-02 08:56:01,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],5280,min_coloc,3049.928,1.0,1,3049.93,196608,573440,148144,1,0,2.63,3049.93,1,0,3,9,0,0.000861
466,2025-12-02 08:56:02,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],5280,min_coloc,16032.0,1.0,1,16032.0,0,1687552,345580,1,0,68.07,16032.0,1,0,0,26,0,0.004246
467,2025-12-02 08:56:02,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],5280,min_coloc,3785.0,1.0,1,3785.0,4521984,131072,9502720,1,0,2.87,3785.0,1,0,69,2,0,0.000759
468,2025-12-02 08:56:03,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],5280,min_coloc,4072.01,1.0,1,4072.01,196608,835584,410492,1,0,5.29,4072.01,1,0,3,13,0,0.001298
469,2025-12-02 08:56:03,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],5280,min_coloc,5492.0,1.0,1,5492.0,2490368,131072,13631488,1,0,5.86,5492.0,1,0,38,2,0,0.001067
470,2025-12-02 08:56:04,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],5280,min_coloc,11293.1876,3.0,5,56465.94,3997696,1916928,28888088,2,3,119.29,19615.0,5,0,61,30,0,0.006082
471,2025-12-02 08:56:05,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,min_coloc,19403.812667,3.5,6,116422.88,655360,2850816,5281840,2,4,262.32,27271.0,6,0,10,45,0,0.009619
472,2025-12-02 08:56:06,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,min_coloc,18328.25,2.5,4,73313.0,5308416,131072,55377920,0,4,87.33,21275.0,4,0,81,2,0,0.004105
473,2025-12-02 08:56:07,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],5280,min_coloc,3049.928,1.0,1,3049.93,196608,573440,148144,1,0,2.63,3049.93,1,0,3,9,0,0.000861
474,2025-12-02 08:56:08,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],5280,min_coloc,16032.0,1.0,1,16032.0,0,1687552,345580,1,0,68.07,16032.0,1,0,0,26,0,0.004246
475,2025-12-02 08:56:08,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],5280,min_coloc,2959.0,1.0,1,2959.0,7274496,131072,6750208,1,0,1.84,2959.0,1,0,111,2,0,0.00062
476,2025-12-02 08:56:09,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],5280,min_coloc,4163.01,1.0,1,4163.01,262144,901120,279420,1,0,5.47,4163.01,1,0,4,14,0,0.001313
477,2025-12-02 08:56:10,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],5280,min_coloc,4404.0,1.0,1,4404.0,5242880,65536,10944512,1,0,3.9,4404.0,1,0,80,1,0,0.000885
478,2025-12-02 08:56:11,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],5280,min_coloc,9790.5876,3.0,5,48952.94,12779520,2048000,19975192,2,3,131.65,20905.0,5,0,195,32,0,0.006298
479,2025-12-02 08:56:12,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,min_coloc,17717.146,3.5,6,106302.88,851968,3178496,4757552,2,4,250.74,26449.0,6,0,13,50,0,0.00948
480,2025-12-02 08:56:12,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,min_coloc,9192.25,2.5,4,36769.0,24903680,262144,35651584,1,3,43.27,14539.0,4,0,380,4,0,0.002976
481,2025-12-02 08:56:13,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],5280,min_coloc,3017.928,1.0,1,3017.93,196608,638976,82608,1,0,2.58,3017.93,1,10,3,10,0,0.000856
482,2025-12-02 08:56:14,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],5280,min_coloc,16032.0,1.0,1,16032.0,0,1687552,345580,1,0,68.07,16032.0,1,22,0,26,0,0.004246
483,2025-12-02 08:56:14,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],5280,min_coloc,2636.0,1.0,1,2636.0,6750208,1441792,5963776,1,0,1.49,2636.0,1,111,103,22,0,0.000567
484,2025-12-02 08:56:15,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],5280,min_coloc,2526.01,1.0,1,2526.01,196608,1228800,17276,1,0,2.62,2526.01,1,15,3,19,0,0.001039
485,2025-12-02 08:56:16,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],5280,min_coloc,4093.0,1.0,1,4093.0,7602176,131072,8519680,1,0,3.41,4093.0,1,118,116,2,0,0.000833
486,2025-12-02 08:56:17,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],5280,min_coloc,9734.7876,3.0,5,48673.94,14352384,3489792,16960536,2,3,108.57,18446.0,5,256,219,54,0,0.005886
487,2025-12-02 08:56:18,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,min_coloc,12280.812667,3.5,6,73684.88,917504,3768320,4102192,4,2,188.81,21727.0,6,80,14,59,0,0.00869
488,2025-12-02 08:56:19,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,min_coloc,13909.0,2.5,4,55636.0,28180480,1179648,31457280,0,4,48.08,15401.0,4,431,430,18,0,0.003122
489,2025-12-02 08:56:19,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_canny,"[[1,0,0,0,0]]",[],5280,min_coloc,3017.928,1.0,1,3017.93,196608,638976,82608,1,0,2.58,3017.93,1,0,3,10,0,0.000856
490,2025-12-02 08:56:20,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],5280,min_coloc,16032.0,1.0,1,16032.0,0,1687552,345580,1,0,68.07,16032.0,1,0,0,26,0,0.004246
491,2025-12-02 08:56:21,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_gru,"[[0,0,1,0,0]]",[],5280,min_coloc,2636.0,1.0,1,2636.0,6750208,1441792,5963776,1,0,1.49,2636.0,1,0,103,22,0,0.000567
492,2025-12-02 08:56:21,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_harris,"[[0,0,0,1,0]]",[],5280,min_coloc,2526.01,1.0,1,2526.01,196608,1228800,17276,1,0,2.62,2526.01,1,0,3,19,0,0.001039
493,2025-12-02 08:56:22,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],5280,min_coloc,5701.0,1.0,1,5701.0,2424832,131072,13697024,1,0,6.28,5701.0,1,0,37,2,0,0.001102
494,2025-12-02 08:56:23,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],5280,min_coloc,9726.3876,3.0,5,48631.94,9109504,3686400,22006808,2,3,104.63,18001.0,5,0,139,57,0,0.005812
