experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
858,2025-12-02 09:01:03,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],5280,random,16020.0,1.0,1,16020.0,0,1753088,280044,1,0,67.99,16020.0,1,0,0,27,0,0.004244
859,2025-12-02 09:01:03,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],5280,random,3985.0,1.0,1,3985.0,2686976,3473408,7995392,1,0,3.16,3985.0,1,0,41,53,0,0.000793
860,2025-12-02 09:01:04,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],5280,random,4930.01,1.0,1,4930.01,131072,966656,344956,1,0,7.11,4930.01,1,0,2,15,0,0.001442
861,2025-12-02 09:01:04,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],5280,random,5271.0,1.0,1,5271.0,2424832,3211264,10616832,1,0,5.43,5271.0,1,0,37,49,0,0.00103
862,2025-12-02 09:01:05,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],5280,random,13286.5876,3.0,5,66432.94,2883584,4489216,27429912,2,3,150.14,22735.0,5,0,44,69,0,0.006604
863,2025-12-02 09:01:06,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,random,18421.812667,3.5,6,110530.88,393216,3768320,4626480,4,2,382.83,35053.0,6,0,6,59,0,0.010921
864,2025-12-02 09:01:08,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,random,20936.5,2.5,4,83746.0,3211264,1638400,55967744,0,4,92.14,21895.0,4,0,49,25,0,0.004208
865,2025-12-02 09:01:08,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],5280,random,3621.928,1.0,1,3621.93,131072,704512,82608,1,0,3.47,3621.93,1,0,2,11,0,0.000958
866,2025-12-02 09:01:09,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],5280,random,16020.0,1.0,1,16020.0,0,1753088,280044,1,0,67.99,16020.0,1,0,0,27,0,0.004244
867,2025-12-02 09:01:09,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],5280,random,3962.0,1.0,1,3962.0,3014656,3473408,7667712,1,0,3.13,3962.0,1,0,46,53,0,0.000789
868,2025-12-02 09:01:10,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],5280,random,4794.01,1.0,1,4794.01,65536,901120,476028,1,0,6.8,4794.01,1,0,1,14,0,0.001419
869,2025-12-02 09:01:11,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],5280,random,5031.0,1.0,1,5031.0,1835008,3604480,10813440,1,0,4.98,5031.0,1,0,28,55,0,0.00099
870,2025-12-02 09:01:12,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],5280,random,11856.1876,3.0,5,59280.94,3932160,4472832,26397720,2,3,134.31,21175.0,5,0,60,69,0,0.006343
871,2025-12-02 09:01:13,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,random,28809.646,3.5,6,172857.88,458752,2588672,5740592,0,6,392.12,35604.0,6,0,7,41,0,0.011013
872,2025-12-02 09:01:14,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,random,20594.25,2.5,4,82377.0,3801088,983040,56033280,0,4,86.63,21183.0,4,0,58,15,0,0.00409
873,2025-12-02 09:01:15,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],5280,random,3653.928,1.0,1,3653.93,131072,638976,148144,1,0,3.52,3653.93,1,0,2,10,0,0.000963
874,2025-12-02 09:01:15,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],5280,random,16020.0,1.0,1,16020.0,0,1753088,280044,1,0,67.99,16020.0,1,0,0,27,0,0.004244
875,2025-12-02 09:01:16,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],5280,random,3617.0,1.0,1,3617.0,3735552,3407872,7012352,1,0,2.64,3617.0,1,0,57,52,0,0.000731
