experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
469,2025-12-02 09:17:53,SoC.COMM_a1_A2_m1_f2_v2.txt,LL,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,440.166667,2.83,6,2641.0,45596,77824,31080,0,6,8.82,1212.0,6,0,106,95,0,0.007277
470,2025-12-02 09:17:54,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,single_tx,"[[0,1]]",[],5280,min_coloc,104.0,1.0,1,104.0,10576,10384,120,0,1,0.04,104.0,1,0,17,13,0,0.000355
471,2025-12-02 09:17:54,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,single_rx,"[[1,0]]",[],5280,min_coloc,403.0,1.0,1,403.0,7476,12704,10240,0,1,0.85,403.0,1,0,18,19,0,0.002118
472,2025-12-02 09:17:55,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,308.5,1.5,2,617.0,14356,26784,10360,0,2,1.04,425.0,2,0,35,32,0,0.002452
473,2025-12-02 09:17:55,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,396.333333,2.0,3,1189.0,25768,35552,20600,0,3,3.57,785.0,3,0,58,46,0,0.004542
474,2025-12-02 09:17:56,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,274.333333,2.0,3,823.0,24980,37120,10480,0,3,1.35,482.0,3,0,53,44,0,0.002794
475,2025-12-02 09:17:56,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,324.25,2.5,4,1297.0,32288,49992,20720,0,4,4.09,839.0,4,0,69,65,0,0.00488
476,2025-12-02 09:17:57,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_D,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,455.166667,3.0,6,2731.0,56268,67152,31080,0,6,10.12,1382.0,6,0,108,93,0,0.007324
477,2025-12-02 09:17:58,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,single_tx,"[[0,1]]",[],5280,min_coloc,104.0,1.0,1,104.0,10576,10384,120,0,1,0.04,104.0,1,0,17,13,0,0.000355
478,2025-12-02 09:17:58,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,single_rx,"[[1,0]]",[],5280,min_coloc,398.0,1.0,1,398.0,7428,12752,10240,0,1,0.84,398.0,1,0,17,20,0,0.002116
479,2025-12-02 09:17:59,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,305.5,1.5,2,611.0,15684,25456,10360,0,2,1.04,426.0,2,0,37,30,0,0.002452
480,2025-12-02 09:17:59,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,354.333333,2.0,3,1063.0,25372,35948,20600,0,3,3.51,772.0,3,0,55,49,0,0.004542
481,2025-12-02 09:18:00,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,260.333333,2.0,3,781.0,27540,34560,10480,0,3,1.35,484.0,3,0,55,42,0,0.002794
482,2025-12-02 09:18:00,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,320.25,2.25,4,1281.0,31952,50328,20720,0,4,4.22,863.0,4,0,71,63,0,0.004888
483,2025-12-02 09:18:01,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,423.333333,2.83,6,2540.0,45596,77824,31080,0,6,8.82,1212.0,6,0,106,95,0,0.007279
